gender,transgender,sexual_orientation,neurodivergent,birth_parent1,birth_parent2,birth_you,birth_you_age,autonomy_pressure,autonomy_express,autonomy_decide,autonomy_told,autonomy_myself,autonomy_choice,life_satisfaction,optimism_future,optimism_best,optimism_good,optimism_work,wellbeing_optimistic,wellbeing_useful,wellbeing_relaxed,wellbeing_problems,wellbeing_thinking,wellbeing_close,wellbeing_mind,esteem_satisfied,esteem_qualities,esteem_well,esteem_value,esteem_good,stress_control,stress_overcome,stress_confident,stress_way,appearance_happy,appearance_feel,negative_lonely,negative_unhappy,negative_like,negative_cry,negative_school,negative_worry,negative_sleep,negative_wake,negative_shy,negative_scared,lonely,support_ways,support_look,sleep,physical_days,physical_hours,free_like,media_hours,media_interact,media_browse,media_total,places_freq,places_barriers___1,places_barriers___2,places_barriers___3,places_barriers___4,places_barriers___5,places_barriers___6,places_barriers___7,places_barriers___8,places_barriers___9,school_belong,staff_interest,staff_believe,staff_best,staff_listen,staff_talk,staff_talk_listen,staff_talk_helpful,staff_talk_if,accept_staff,home_interest,home_believe,home_best,home_listen,home_talk,home_talk_listen,home_talk_helpful,home_talk_if,accept_home,home_happy,young_carer,care_experience,local_safe,local_support,local_trust,local_neighbours,local_places,discrim_race,discrim_gender,discrim_orientation,discrim_disability,discrim_faith,belong_local,accept_local,wealth,future_options,future_interest,future_support,climate,social_along,social_time,social_support,social_hard,bully_physical,bully_other,bully_cyber,peer_talk,peer_talk_listen,peer_talk_helpful,peer_talk_if,accept_peer,year_group,fsm,sen,ethnicity,english_additional,school,msoa,autonomy_score,life_satisfaction_score,optimism_score,wellbeing_score,esteem_score,stress_score,appearance_score,negative_score,lonely_score,support_score,sleep_score,physical_score,free_like_score,media_score,places_score,staff_talk_score,home_talk_score,peer_talk_score,talk_score,accept_score,school_belong_score,staff_relationship_score,home_relationship_score,home_happy_score,local_env_score,discrim_score,belong_local_score,wealth_score,future_score,climate_score,social_score,bully_score,gender_lab,transgender_lab,sexual_orientation_lab,neurodivergent_lab,birth_parent1_lab,birth_parent2_lab,birth_you_lab,birth_you_age_lab,autonomy_pressure_lab,autonomy_express_lab,autonomy_decide_lab,autonomy_told_lab,autonomy_myself_lab,autonomy_choice_lab,life_satisfaction_lab,optimism_future_lab,optimism_best_lab,optimism_good_lab,optimism_work_lab,wellbeing_optimistic_lab,wellbeing_useful_lab,wellbeing_relaxed_lab,wellbeing_problems_lab,wellbeing_thinking_lab,wellbeing_close_lab,wellbeing_mind_lab,esteem_satisfied_lab,esteem_qualities_lab,esteem_well_lab,esteem_value_lab,esteem_good_lab,stress_control_lab,stress_overcome_lab,stress_confident_lab,stress_way_lab,appearance_happy_lab,appearance_feel_lab,negative_lonely_lab,negative_unhappy_lab,negative_like_lab,negative_cry_lab,negative_school_lab,negative_worry_lab,negative_sleep_lab,negative_wake_lab,negative_shy_lab,negative_scared_lab,lonely_lab,support_ways_lab,support_look_lab,sleep_lab,physical_days_lab,physical_hours_lab,free_like_lab,media_hours_lab,places_freq_lab,places_barriers___1_lab,places_barriers___2_lab,places_barriers___3_lab,places_barriers___4_lab,places_barriers___5_lab,places_barriers___6_lab,places_barriers___7_lab,places_barriers___8_lab,places_barriers___9_lab,school_belong_lab,staff_interest_lab,staff_believe_lab,staff_best_lab,staff_listen_lab,staff_talk_lab,staff_talk_listen_lab,staff_talk_helpful_lab,staff_talk_if_lab,accept_staff_lab,home_interest_lab,home_believe_lab,home_best_lab,home_listen_lab,home_talk_lab,home_talk_listen_lab,home_talk_helpful_lab,home_talk_if_lab,accept_home_lab,home_happy_lab,young_carer_lab,care_experience_lab,local_safe_lab,local_support_lab,local_trust_lab,local_neighbours_lab,local_places_lab,discrim_race_lab,discrim_gender_lab,discrim_orientation_lab,discrim_disability_lab,discrim_faith_lab,belong_local_lab,accept_local_lab,wealth_lab,future_options_lab,future_interest_lab,future_support_lab,climate_lab,social_along_lab,social_time_lab,social_support_lab,social_hard_lab,bully_physical_lab,bully_other_lab,bully_cyber_lab,peer_talk_lab,peer_talk_listen_lab,peer_talk_helpful_lab,peer_talk_if_lab,accept_peer_lab,year_group_lab,fsm_lab,sen_lab,ethnicity_lab,english_additional_lab,school_lab
3.0,4.0,5.0,1.0,1.0,3.0,3.0,8.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,4.0,4.0,5.0,1.0,2.0,2.0,4.0,,1.0,2.0,2.0,1.0,,1.0,1.0,7,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,7.0,30.0,3.0,2.0,,,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,0.0,,,1.0,3.0,2.0,1.0,3.0,2.0,0.0,,,4.0,4.0,1.0,0.0,2.0,3.0,,5.0,2.0,,5.0,3.0,4.0,1.0,2.0,3.0,,2.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,,,1.0,1.0,10.0,0.0,1.0,2.0,,1,North Devon 012,19.0,3.0,15.0,19.0,,,7.0,7.0,1.0,6.0,0.0,210.0,3.0,7.0,3.0,1.0,4.0,1.0,6.0,,3.0,12.0,8.0,1.0,,1.0,2.0,0.0,11.0,4.0,9.0,6.0,Non-binary,I describe myself in another way,Currently unsure,Yes,Yes,I don't know,I don't know,7 years old,4,3,2,3,5 - Completely true,4,3,Very often,Somewhat like me,Somewhat like me,Very much like me,None of the time,Often,Often,All of the time,None of the time,Rarely,Rarely,Strongly disagree,,Strongly agree,Agree,Agree,Never,,Never,Never,7,Disagree,Sometimes,Sometimes,Never,Always,Sometimes,Always,Sometimes,Sometimes,Always,Always,Often or always,Strongly agree,Disagree,No,7 days,Around 30 minutes,Sometimes,Less than 1 hour,Several,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Somewhat,1 - Never,1 - Never,5 - Always,5 - Always,No,,,Very uncomfortable,Mostly,2,1 - Never,3,2,No,,,Very comfortable,Fully,1,No,Unsure,Fairly unsafe,,Strongly disagree,Agree,,Never,Occasionally,Hardly ever,Often or always,Some of the time,Disagree,,Poorer,A lot,Quite interested,Fully,Never,Somewhat,Not at all,Not at all,Quite a bit,4+ times in last 6 months,4+ times in last 6 months,4+ times in last 6 months,No,,,Very uncomfortable,Not at all,Year 10,Non-FSM,SEN,White British,,School A
2.0,3.0,6.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,,1.0,3.0,,3.0,1.0,5,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,6.0,,2.0,8.0,4.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,5.0,0.0,,,4.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,,4.0,8.0,0.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,,1.0,2.0,1.0,3.0,0.0,,,3.0,2.0,,1.0,0.0,2.0,0.0,6,North Devon 006,12.0,5.0,6.0,,,,5.0,14.0,4.0,4.0,1.0,,4.0,1.0,2.0,4.0,3.25,3.0,10.25,13.0,2.0,13.0,10.0,8.0,16.666666666666664,1.0,4.0,,9.5,3.0,,9.0,Boy,Prefer not to say,Prefer not to say,Yes,Yes,Yes,I don't know,5 years old,4,1 - Completely not true,1 - Completely not true,2,3,1 - Completely not true,5,Almost never,Not at all like me,Somewhat like me,Not at all like me,Some of the time,,Some of the time,Often,Often,Rarely,Some of the time,Strongly disagree,Agree,Agree,,Strongly agree,Sometimes,,Sometimes,Never,5 - Not happy or unhappy,Disagree,Never,Sometimes,Sometimes,Never,Never,Never,Sometimes,Always,Sometimes,Never,Hardly ever,Agree,Strongly disagree,Yes,6 days,,Often,6 to 7 hours,Limited,Yes,No,No,Yes,Yes,Yes,No,No,Yes,A little,1 - Never,5 - Always,2,5 - Always,No,,,Very comfortable,Mostly,3,3,1 - Never,3,Yes,Fully,Somewhat helpful,,Fully,8,No,No,Fairly safe,Strongly disagree,Strongly agree,Disagree,Strongly agree,Often or always,Some of the time,Hardly ever,Some of the time,Occasionally,Strongly agree,Fully,Don't know,Quite a few,Quite interested,Fully,Rarely,A little,A lot,,Not at all,1-3 times in last 6 months,Not at all,4+ times in last 6 months,No,,,Comfortable,Slightly,,FSM,Non-SEN,White British,No,School F
4.0,4.0,4.0,3.0,3.0,2.0,3.0,15.0,4.0,1.0,1.0,3.0,,5.0,7.0,2.0,5.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,9,5.0,2.0,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,60.0,5.0,3.0,1.0,7.0,6.0,3.0,,,,,,,,,,3.0,1.0,4.0,4.0,1.0,,,,,2.0,,3.0,4.0,3.0,1.0,4.0,2.0,,3.0,6.0,1.0,,5.0,1.0,4.0,1.0,,4.0,4.0,,5.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,,4.0,2.0,1.0,0.0,,,3.0,2.0,10.0,1.0,0.0,1.0,0.0,3,Torridge 002,,7.0,16.0,21.0,12.0,8.0,9.0,,1.0,8.0,1.0,60.0,1.0,6.0,3.0,,3.25,3.0,,9.0,3.0,10.0,,6.0,,1.0,1.0,1.0,,2.0,,8.0,I describe myself in another way,I describe myself in another way,I describe myself in another way,Unsure,I don't know,No,I don't know,14 years old,4,1 - Completely not true,1 - Completely not true,3,,5 - Completely true,7,Sometimes,Very much like me,Very much like me,Mostly like me,Some of the time,None of the time,Often,Rarely,Some of the time,Some of the time,All of the time,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Never,Never,Never,Never,9,Prefer not to say,Sometimes,,Never,Never,Always,Sometimes,Sometimes,Sometimes,Sometimes,Always,Often or always,Strongly agree,Strongly agree,Yes,1 day,Around 1 hour,Almost never,1 to 2 hours,Several,,,,,,,,,,Somewhat,1 - Never,4,4,1 - Never,,,,,Slightly,,3,4,3,Yes,Fully,Somewhat helpful,,Mostly,6,Yes,,Don't know,Strongly agree,Disagree,Strongly agree,,Hardly ever,Hardly ever,,Never,Often or always,Strongly disagree,Slightly,About the same,Unsure,Not interested,Not at all,Sometimes,Somewhat,Quite a bit,A lot,,A few times a week,1-3 times in last 6 months,Not at all,No,,,Comfortable,Slightly,Year 10,FSM,Non-SEN,Ethnic minority,No,School C
1.0,4.0,6.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,9.0,2.0,1.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4,,,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,0.0,3.0,60.0,1.0,5.0,6.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,2.0,5.0,2.0,1.0,4.0,3.0,,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,0.0,,5.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,1.0,2.0,,2.0,1.0,2.0,2.0,0.0,,,3.0,4.0,8.0,0.0,1.0,2.0,0.0,3,,21.0,9.0,11.0,19.0,13.0,7.0,4.0,,1.0,5.0,0.0,180.0,5.0,4.0,4.0,4.0,1.0,3.0,8.0,13.0,,,10.0,4.0,,1.0,2.0,1.0,,4.0,,10.0,Girl,I describe myself in another way,Prefer not to say,Unsure,Yes,I don't know,No,1 year old,5 - Completely true,5 - Completely true,4,2,4,3,9,Sometimes,Not at all like me,Very much like me,Somewhat like me,Often,Some of the time,All of the time,Rarely,Some of the time,None of the time,None of the time,Strongly agree,Strongly disagree,Disagree,Agree,Agree,Fairly Often,Almost Never,Sometimes,Almost Never,4,,,Never,Always,Always,Sometimes,Never,Sometimes,Always,Never,Sometimes,Often or always,Strongly agree,Strongly disagree,No,3 days,Around 1 hour,Almost always,3 to 4 hours,Lots,No,Yes,Yes,Yes,Yes,No,No,No,No,,,2,5 - Always,2,Yes,Fully,Very helpful,,Fully,3,3,1 - Never,3,Yes,Not at all,Not helpful,,Not at all,4,No,,Don't know,Strongly agree,Strongly agree,Agree,Strongly disagree,Occasionally,Often or always,Often or always,Some of the time,Often or always,Disagree,Fully,About the same,Not many,Quite interested,Unsure,Never,Not at all,A little,,A little,Not at all,1-3 times in last 6 months,1-3 times in last 6 months,No,,,Comfortable,Fully,Year 8,Non-FSM,SEN,White British,No,School C
5.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,1.0,4.0,4.0,,3.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,5.0,3.0,,1.0,4.0,1.0,3.0,5.0,2.0,3.0,2.0,1,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,7.0,120.0,3.0,6.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,3.0,1.0,5.0,0.0,,,1.0,1.0,3.0,3.0,4.0,3.0,0.0,,,4.0,4.0,10.0,0.0,0.0,3.0,2.0,1.0,5.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,,1.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,,,2.0,2.0,8.0,1.0,1.0,2.0,,5,Torridge 004,22.0,,9.0,20.0,,6.0,1.0,11.0,2.0,5.0,1.0,840.0,3.0,3.0,3.0,1.0,4.0,2.0,7.0,8.0,2.0,14.0,13.0,10.0,14.333333333333334,1.0,1.0,1.0,,1.0,17.0,4.0,Currently unsure,Prefer not to say,I describe myself in another way,Yes,I don't know,No,Yes,2 years old,4,2,5 - Completely true,1 - Completely not true,4,4,,Often,Not at all like me,Mostly like me,Not at all like me,Often,Rarely,Rarely,None of the time,Some of the time,All of the time,Some of the time,,Strongly agree,Strongly disagree,Strongly agree,Disagree,Very Often,Almost Never,Sometimes,Almost Never,1,Agree,Sometimes,Sometimes,Always,Always,Sometimes,Always,Never,Never,Never,Never,Some of the time,Strongly agree,Strongly disagree,Yes,7 days,Around 2 hours or more,Sometimes,4 to 5 hours,Several,No,Yes,Yes,Yes,No,Yes,Yes,No,No,A little,5 - Always,3,1 - Never,5 - Always,No,,,Very uncomfortable,Not at all,3,3,4,3,No,,,Very comfortable,Fully,10 - Very happy,No,No,Fairly unsafe,Agree,Strongly agree,Strongly disagree,Disagree,Often or always,Hardly ever,Occasionally,Occasionally,Often or always,Strongly disagree,Not at all,About the same,A lot,Unsure,,Often,A lot,Quite a bit,A lot,Somewhat,A few times a week,A few times a week,4+ times in last 6 months,No,,,Uncomfortable,Slightly,Year 8,FSM,SEN,White British,,School E
5.0,5.0,1.0,3.0,,3.0,1.0,4.0,,2.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,,5.0,4.0,2.0,2.0,1.0,,3.0,1.0,4.0,3.0,5.0,1.0,10,5.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,,0.0,60.0,4.0,6.0,,7.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,3.0,1.0,4.0,1.0,,4.0,1.0,5.0,1.0,5.0,0.0,,,1.0,3.0,0.0,0.0,,3.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,0.0,,,2.0,4.0,10.0,1.0,1.0,2.0,1.0,5,Torridge 004,,0.0,14.0,,,7.0,10.0,9.0,2.0,3.0,,0.0,2.0,3.0,4.0,2.5,1.0,2.0,5.5,12.0,3.0,16.0,12.0,0.0,20.333333333333336,1.0,1.0,1.0,8.0,3.0,10.0,7.0,Currently unsure,Not sure,Bi/pansexual,Unsure,,I don't know,Yes,3 years old,,2,1 - Completely not true,3,3,1 - Completely not true,0 - not at all,Always,Not at all like me,Mostly like me,Mostly like me,All of the time,Often,Often,,All of the time,Often,Rarely,Agree,Strongly agree,,Disagree,Strongly agree,Fairly Often,Sometimes,Very Often,Never,10 - Very happy,Prefer not to say,Sometimes,Sometimes,Sometimes,Always,Sometimes,Always,Always,Never,Never,Sometimes,Some of the time,Strongly disagree,Disagree,,0 days,Around 1 hour,Not often,4 to 5 hours,Lots,No,Yes,Yes,Yes,No,No,Yes,No,No,Somewhat,4,5 - Always,4,3,Yes,Fully,Not helpful,,Fully,1 - Never,5 - Always,1 - Never,5 - Always,No,,,Very uncomfortable,Mostly,0 - Very unhappy,No,,Fairly unsafe,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Hardly ever,Often or always,Some of the time,Never,Often or always,Strongly disagree,Not at all,About the same,A lot,Not interested,Mostly,Rarely,Not at all,A little,A lot,A little,4+ times in last 6 months,4+ times in last 6 months,1-3 times in last 6 months,No,,,Uncomfortable,Fully,Year 10,FSM,SEN,White British,Yes,School E
1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,,1.0,3.0,6.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,11,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,60.0,2.0,2.0,8.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,,4.0,2.0,1.0,1.0,5.0,0.0,,,3.0,3.0,4.0,0.0,1.0,1.0,,4.0,5.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,,1.0,8.0,,0.0,2.0,1.0,6,North Devon 003,,6.0,8.0,17.0,15.0,7.0,,8.0,4.0,4.0,1.0,180.0,4.0,7.0,3.0,1.5,3.0,3.5,8.0,12.0,1.0,9.0,9.0,4.0,,1.0,3.0,0.0,6.0,2.0,15.0,8.0,Girl,Prefer not to say,Gay/lesbian,No,Yes,No,Yes,3 years old,4,4,1 - Completely not true,,1 - Completely not true,3,6,Sometimes,Not at all like me,Somewhat like me,A little like me,All of the time,Some of the time,None of the time,Often,None of the time,Rarely,None of the time,Disagree,Strongly agree,Strongly agree,Agree,Disagree,Very Often,Fairly Often,Fairly Often,Fairly Often,Prefer not to say,Disagree,Always,Always,Never,Always,Always,Never,Sometimes,Sometimes,Sometimes,Sometimes,Hardly ever,Disagree,Disagree,Yes,3 days,Around 1 hour,Often,Less than 1 hour,Several,Yes,No,No,No,No,No,No,Yes,Yes,Not at all,2,2,1 - Never,4,Yes,Slightly,Not helpful,,Fully,2,1 - Never,1 - Never,5 - Always,No,,,Comfortable,Mostly,4,No,Yes,Very safe,,Disagree,Strongly disagree,Agree,Some of the time,Some of the time,Often or always,Never,Hardly ever,Agree,Fully,Poorer,Not many,Not interested,Fully,Sometimes,A lot,Somewhat,A little,A lot,1-3 times in last 6 months,4+ times in last 6 months,1-3 times in last 6 months,Yes,Mostly,Very helpful,,Not at all,Year 8,,Non-SEN,White British,Yes,School F
3.0,4.0,2.0,2.0,1.0,3.0,2.0,15.0,4.0,1.0,4.0,,4.0,2.0,0.0,,4.0,5.0,2.0,4.0,2.0,,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,4,2.0,1.0,,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,0.0,,90.0,5.0,2.0,1.0,5.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,2.0,1.0,0.0,,,4.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,3.0,4.0,1.0,2.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,,2.0,2.0,,5.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,,1.0,10.0,0.0,1.0,1.0,0.0,3,,,0.0,,,9.0,11.0,4.0,,1.0,4.0,0.0,,1.0,7.0,4.0,4.0,1.0,2.5,7.5,,4.0,11.0,12.0,4.0,,1.0,1.0,0.0,,1.0,9.0,9.0,Non-binary,I describe myself in another way,Gay/lesbian,No,Yes,I don't know,No,14 years old,4,1 - Completely not true,4,,4,2,0 - not at all,,Mostly like me,Very much like me,A little like me,Often,Rarely,,Often,Rarely,Rarely,Rarely,Strongly disagree,Disagree,Strongly disagree,Disagree,Agree,Sometimes,Almost Never,Sometimes,Very Often,4,Agree,Never,,Never,Never,Always,Always,Sometimes,Always,Never,Always,Often or always,Strongly disagree,Agree,No,,Around 1.5 hours,Almost never,Less than 1 hour,Lots,Yes,No,No,Yes,No,Yes,Yes,No,No,Quite a bit,3,5 - Always,2,1 - Never,No,,,Very comfortable,Not at all,2,4,4,2,Yes,Not at all,Not helpful,,Mostly,4,Yes,Unsure,Don't know,Agree,Strongly agree,Disagree,Disagree,Hardly ever,Hardly ever,Some of the time,Occasionally,Hardly ever,Strongly disagree,,Poorer,Quite a few,,Unsure,Often,A little,A little,Not at all,Quite a bit,4+ times in last 6 months,1-3 times in last 6 months,Not at all,Yes,Not at all,Very helpful,,Not at all,Year 10,Non-FSM,SEN,Ethnic minority,No,School C
2.0,4.0,4.0,2.0,3.0,1.0,2.0,10.0,1.0,1.0,3.0,5.0,4.0,1.0,9.0,5.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,1.0,,2.0,4.0,2.0,3.0,4.0,1.0,5.0,4.0,9,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,3.0,1.0,4.0,60.0,1.0,3.0,1.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,,2.0,1.0,4.0,2.0,,1.0,3.0,3.0,2.0,2.0,0.0,,,3.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,,1.0,2.0,2.0,3.0,3.0,4.0,,1.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,,4.0,8.0,0.0,0.0,1.0,0.0,4,North Devon 005,15.0,9.0,15.0,20.0,,12.0,9.0,14.0,5.0,3.0,1.0,240.0,5.0,6.0,1.0,3.25,3.0,2.75,9.0,7.0,5.0,,10.0,3.0,,1.0,,,,4.0,10.0,7.0,Boy,I describe myself in another way,I describe myself in another way,No,I don't know,Yes,No,9 years old,1 - Completely not true,1 - Completely not true,3,5 - Completely true,4,1 - Completely not true,9,Always,Not at all like me,Very much like me,Mostly like me,Often,Rarely,Rarely,Often,Rarely,All of the time,None of the time,,Agree,Strongly disagree,Agree,Disagree,Fairly Often,Never,Very Often,Fairly Often,9,Agree,Never,Always,Never,Always,Never,Never,Sometimes,Never,Sometimes,Never,Never,Strongly disagree,Disagree,Yes,4 days,Around 1 hour,Almost always,1 to 2 hours,None ,Yes,No,No,No,Yes,No,No,Yes,No,A lot,1 - Never,3,,2,Yes,Fully,Somewhat helpful,,Not at all,3,3,2,2,No,,,Comfortable,Not at all,3,Yes,Yes,Very unsafe,Disagree,Neither agree nor disagree,,Strongly agree,Some of the time,Some of the time,Occasionally,Occasionally,Hardly ever,,Not at all,Don't know,Unsure,Unsure,Unsure,Never,Not at all,Somewhat,Not at all,A lot,4+ times in last 6 months,Not at all,A few times a week,Yes,Mostly,Somewhat helpful,,Fully,Year 8,Non-FSM,Non-SEN,Ethnic minority,No,School D
6.0,5.0,6.0,2.0,3.0,,2.0,14.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,,1.0,5.0,4.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,5.0,1,3.0,2.0,,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,,4.0,0.0,5.0,60.0,4.0,7.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,,3.0,,2.0,4.0,4.0,0.0,,,4.0,3.0,6.0,1.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,,,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,0.0,,,2.0,4.0,8.0,1.0,0.0,1.0,1.0,6,Torridge 009,20.0,0.0,8.0,,12.0,8.0,1.0,,3.0,,0.0,300.0,2.0,2.0,1.0,1.5,4.0,2.0,7.5,12.0,4.0,10.0,,6.0,11.333333333333336,1.0,3.0,0.0,7.0,2.0,,10.0,Prefer not to say,Not sure,Prefer not to say,No,I don't know,,No,13 years old,1 - Completely not true,3,3,3,3,3,0 - not at all,Sometimes,A little like me,Somewhat like me,Not at all like me,Often,Some of the time,,None of the time,All of the time,Often,All of the time,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Almost Never,Very Often,Almost Never,Very Often,1,Disagree,Sometimes,,Sometimes,Never,Always,Never,Sometimes,Sometimes,Always,Never,Occasionally,,Strongly disagree,No,5 days,Around 1 hour,Not often,5 to 6 hours,None ,No,Yes,Yes,Yes,No,No,No,No,No,Quite a bit,1 - Never,3,5 - Always,1 - Never,Yes,Slightly,Not helpful,,Mostly,,2,4,4,No,,,Very comfortable,Mostly,6,Yes,Unsure,Fairly unsafe,Strongly disagree,Disagree,Disagree,Agree,Some of the time,,,Hardly ever,Hardly ever,Agree,Slightly,Poorer,A lot,Not interested,Slightly,Sometimes,Not at all,Not at all,,Not at all,Not at all,1-3 times in last 6 months,1-3 times in last 6 months,No,,,Uncomfortable,Fully,Year 8,FSM,Non-SEN,Ethnic minority,Yes,School F
