cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[30, 32, 3]","[46.2, 49.2, 4.6]",young_carer,62,School C,Year 10,All,All,All,demographic,"In the last year, have you regularly taken on caring responsibilities for a family member - e.g. due to illness, disability, mental health condition or drug/alcohol dependency?"
"[0.0, 1.0, 2.0, nan]","['No', 'Yes', 'Unsure', 'Missing']","[17, 13, 25, 10]","[26.2, 20.0, 38.5, 15.4]",care_experience,55,School C,Year 10,All,All,All,demographic,"Are you or have you ever been in care (living in a foster placement, residential placement, or private/kinship care)?"
"[1.0, 2.0, 3.0, 4.0, 5.0]","['Very safe', 'Fairly safe', 'Fairly unsafe', 'Very unsafe', ""Don't know""]","[14, 9, 10, 13, 19]","[21.5, 13.8, 15.4, 20.0, 29.2]",local_safe,65,School C,Year 10,All,All,All,local_env,How safe do you feel when in your local area?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[7, 15, 12, 16, 14, 1]","[10.8, 23.1, 18.5, 24.6, 21.5, 1.5]",local_support,64,School C,Year 10,All,All,All,local_env,People around here support each other with their wellbeing
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[15, 8, 13, 9, 9, 11]","[23.1, 12.3, 20.0, 13.8, 13.8, 16.9]",local_trust,54,School C,Year 10,All,All,All,local_env,You can trust people around here
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[6, 12, 12, 14, 11, 10]","[9.2, 18.5, 18.5, 21.5, 16.9, 15.4]",local_neighbours,55,School C,Year 10,All,All,All,local_env,I could ask for help or a favour from neighbours
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[7, 16, 9, 13, 13, 7]","[10.8, 24.6, 13.8, 20.0, 20.0, 10.8]",local_places,58,School C,Year 10,All,All,All,local_env,"There are good places to spend your free time (e.g., leisure centres, parks, shops)"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[17, 8, 10, 12, 7, 11]","[26.2, 12.3, 15.4, 18.5, 10.8, 16.9]",discrim_race,54,School C,Year 10,All,All,All,discrim,"Your race, skin colour or where you were born"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[11, 11, 13, 13, 15, 2]","[16.9, 16.9, 20.0, 20.0, 23.1, 3.1]",discrim_gender,63,School C,Year 10,All,All,All,discrim,Your gender
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[9, 11, 16, 13, 13, 3]","[13.8, 16.9, 24.6, 20.0, 20.0, 4.6]",discrim_orientation,62,School C,Year 10,All,All,All,discrim,Your sexual orientation
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[14, 4, 15, 15, 16, 1]","[21.5, 6.2, 23.1, 23.1, 24.6, 1.5]",discrim_disability,64,School C,Year 10,All,All,All,discrim,Disability
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[16, 8, 12, 14, 10, 5]","[24.6, 12.3, 18.5, 21.5, 15.4, 7.7]",discrim_faith,60,School C,Year 10,All,All,All,discrim,Your religion/faith
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[12, 15, 11, 20, 7]","[18.5, 23.1, 16.9, 30.8, 10.8]",belong_local,58,School C,Year 10,All,All,All,belong_local,I feel like I belong in my local area
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[16, 11, 13, 22, 3]","[24.6, 16.9, 20.0, 33.8, 4.6]",accept_local,62,School C,Year 10,All,All,All,accept,People in your local area
"[1.0, 2.0, 3.0, 4.0, nan]","['Richer', 'Poorer', 'About the same', ""Don't know"", 'Missing']","[13, 20, 17, 12, 3]","[20.0, 30.8, 26.2, 18.5, 4.6]",wealth,62,School C,Year 10,All,All,All,wealth,"Compared to your friends, is your family richer, poorer or about the same?"
"[1.0, 2.0, 3.0, 4.0]","['Not many', 'Quite a few', 'A lot', 'Unsure']","[13, 20, 19, 13]","[20.0, 30.8, 29.2, 20.0]",future_options,65,School C,Year 10,All,All,All,future,How many options are available?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not interested', 'A little interested', 'Quite interested', 'Very interested', 'Unsure', 'Missing']","[11, 10, 10, 14, 11, 9]","[16.9, 15.4, 15.4, 21.5, 16.9, 13.8]",future_interest,56,School C,Year 10,All,All,All,future,How do you feel about the options available?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Unsure', 'Missing']","[10, 14, 11, 12, 17, 1]","[15.4, 21.5, 16.9, 18.5, 26.2, 1.5]",future_support,64,School C,Year 10,All,All,All,future,"Do you feel (or think you would feel) supported to explore options that interest you, even if no-one else around you has done them before?"
"[1.0, 2.0, 3.0, 4.0, nan]","['Often', 'Sometimes', 'Rarely', 'Never', 'Missing']","[12, 16, 24, 12, 1]","[18.5, 24.6, 36.9, 18.5, 1.5]",climate,64,School C,Year 10,All,All,All,climate,How often do you worry about the impact of climate change on your future?
"[1.0, 2.0, 3.0, 4.0, 5.0]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot']","[13, 12, 17, 12, 11]","[20.0, 18.5, 26.2, 18.5, 16.9]",social_along,65,School C,Year 10,All,All,All,social,I get along with people around me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[9, 13, 14, 12, 10, 7]","[13.8, 20.0, 21.5, 18.5, 15.4, 10.8]",social_time,58,School C,Year 10,All,All,All,social,People like to spend time with me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[11, 14, 15, 12, 7, 6]","[16.9, 21.5, 23.1, 18.5, 10.8, 9.2]",social_support,59,School C,Year 10,All,All,All,social,I feel supported by my friends
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[13, 9, 8, 17, 9, 9]","[20.0, 13.8, 12.3, 26.2, 13.8, 13.8]",social_hard,56,School C,Year 10,All,All,All,social,My friends care about me when times are hard (for example if I am sick or have done something wrong)
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[18, 13, 19, 14, 1]","[27.7, 20.0, 29.2, 21.5, 1.5]",bully_physical,64,School C,Year 10,All,All,All,bully,"How often do you get physically bullied at school? By this we mean getting hit, pushed around, threatened, or having belongings stolen"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[14, 17, 6, 21, 7]","[21.5, 26.2, 9.2, 32.3, 10.8]",bully_other,58,School C,Year 10,All,All,All,bully,"How often do you get bullied in other ways at school? By this we mean insults, slurs, name calling, threats, getting left out or excluded by others, or having rumours spread about you on purpose"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[20, 16, 15, 10, 4]","[30.8, 24.6, 23.1, 15.4, 6.2]",bully_cyber,61,School C,Year 10,All,All,All,bully,"How often do you get cyber-bullied? By this we mean someone sending mean text or online messages about you, creating a website making fun of you, posting pictures that make you look bad online, or sharing them with others"
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[35, 23, 7]","[53.8, 35.4, 10.8]",peer_talk,58,School C,Year 10,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[19, 18, 11, 14, 3]","[29.2, 27.7, 16.9, 21.5, 4.6]",peer_talk_listen,62,School C,Year 10,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'Missing']","[25, 18, 20, 2]","[38.5, 27.7, 30.8, 3.1]",peer_talk_helpful,63,School C,Year 10,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'Missing']","[17, 22, 11, 14, 1]","[26.2, 33.8, 16.9, 21.5, 1.5]",peer_talk_if,64,School C,Year 10,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[18, 15, 12, 14, 6]","[27.7, 23.1, 18.5, 21.5, 9.2]",accept_peer,59,School C,Year 10,All,All,All,accept,Other people your age
[10.0],['Year 10'],[65],[100.0],year_group,65,School C,Year 10,All,All,All,demographic,
"[0.0, 1.0, nan]","['Non-FSM', 'FSM', 'Missing']","[27, 33, 5]","[41.5, 50.8, 7.7]",fsm,60,School C,Year 10,All,All,All,demographic,
"[0.0, 1.0, nan]","['Non-SEN', 'SEN', 'Missing']","[31, 26, 8]","[47.7, 40.0, 12.3]",sen,57,School C,Year 10,All,All,All,demographic,
"[1.0, 2.0, nan]","['Ethnic minority', 'White British', 'Missing']","[36, 23, 6]","[55.4, 35.4, 9.2]",ethnicity,59,School C,Year 10,All,All,All,demographic,
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[29, 28, 8]","[44.6, 43.1, 12.3]",english_additional,57,School C,Year 10,All,All,All,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, nan]","['Girl', 'Boy', 'Non-binary', 'I describe myself in another way', 'Currently unsure', 'Prefer not to say', 'Missing']","[8, 4, 5, 8, 4, 4, 1]","[23.5, 11.8, 14.7, 23.5, 11.8, 11.8, 2.9]",gender,33,School C,Year 8,All,All,All,demographic,Gender
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Yes', 'No', 'Prefer not to say', 'I describe myself in another way', 'Not sure', 'Missing']","[5, 5, 9, 8, 4, 3]","[14.7, 14.7, 26.5, 23.5, 11.8, 8.8]",transgender,31,School C,Year 8,All,All,All,demographic,Do you consider yourself to be transgender?
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, nan]","['Bi/pansexual', 'Gay/lesbian', 'Heterosexual/straight', 'I describe myself in another way', 'Currently unsure', 'Prefer not to say', 'Missing']","[2, 5, 8, 4, 7, 7, 1]","[5.9, 14.7, 23.5, 11.8, 20.6, 20.6, 2.9]",sexual_orientation,33,School C,Year 8,All,All,All,demographic,Sexual orientation
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', 'Unsure', 'Missing']","[14, 6, 12, 2]","[41.2, 17.6, 35.3, 5.9]",neurodivergent,32,School C,Year 8,All,All,All,demographic,Do you identify as neurodivergent?
"[1.0, 2.0, 3.0]","['Yes', 'No', ""I don't know""]","[13, 13, 8]","[38.2, 38.2, 23.5]",birth_parent1,34,School C,Year 8,All,All,All,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[9, 11, 13, 1]","[26.5, 32.4, 38.2, 2.9]",birth_parent2,33,School C,Year 8,All,All,All,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[7, 14, 10, 3]","[20.6, 41.2, 29.4, 8.8]",birth_you,31,School C,Year 8,All,All,All,demographic,
"[2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, nan]","['1 year old', '2 years old', '3 years old', '4 years old', '5 years old', '7 years old', '8 years old', '9 years old', '10 years old', '11 years old', '12 years old', '13 years old', '14 years old', '15 years old', 'Missing']","[4, 3, 2, 2, 1, 3, 1, 3, 3, 4, 2, 2, 1, 2, 1]","[11.8, 8.8, 5.9, 5.9, 2.9, 8.8, 2.9, 8.8, 8.8, 11.8, 5.9, 5.9, 2.9, 5.9, 2.9]",birth_you_age,33,School C,Year 8,All,All,All,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[4, 2, 9, 5, 11, 3]","[11.8, 5.9, 26.5, 14.7, 32.4, 8.8]",autonomy_pressure,31,School C,Year 8,All,All,All,autonomy,I feel pressured in my life
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[8, 8, 2, 7, 6, 3]","[23.5, 23.5, 5.9, 20.6, 17.6, 8.8]",autonomy_express,31,School C,Year 8,All,All,All,autonomy,I generally feel free to express my ideas and opinions
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[4, 9, 4, 8, 8, 1]","[11.8, 26.5, 11.8, 23.5, 23.5, 2.9]",autonomy_decide,33,School C,Year 8,All,All,All,autonomy,I feel like I am free to decide for myself how to live my life
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[4, 7, 5, 6, 6, 6]","[11.8, 20.6, 14.7, 17.6, 17.6, 17.6]",autonomy_told,28,School C,Year 8,All,All,All,autonomy,In my daily life I often have to do what I am told
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[6, 8, 5, 4, 5, 6]","[17.6, 23.5, 14.7, 11.8, 14.7, 17.6]",autonomy_myself,28,School C,Year 8,All,All,All,autonomy,I feel I can pretty much be myself in daily situations
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[5, 7, 7, 6, 7, 2]","[14.7, 20.6, 20.6, 17.6, 20.6, 5.9]",autonomy_choice,32,School C,Year 8,All,All,All,autonomy,I have enough choice about how I spend my time
"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, nan]","['0 - not at all', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10 - completely', 'Missing']","[1, 4, 2, 9, 3, 3, 4, 1, 2, 3, 1, 1]","[2.9, 11.8, 5.9, 26.5, 8.8, 8.8, 11.8, 2.9, 5.9, 8.8, 2.9, 2.9]",life_satisfaction,33,School C,Year 8,All,All,All,life_satisfaction,"Overall, how satisfied are you with your life nowadays?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Almost never', 'Sometimes', 'Often', 'Very often', 'Always', 'Missing']","[5, 4, 6, 6, 8, 5]","[14.7, 11.8, 17.6, 17.6, 23.5, 14.7]",optimism_future,29,School C,Year 8,All,All,All,optimism,I am optimistic about my future
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[7, 3, 3, 14, 6, 1]","[20.6, 8.8, 8.8, 41.2, 17.6, 2.9]",optimism_best,33,School C,Year 8,All,All,All,optimism,"In uncertain times, I expect the best"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[5, 7, 7, 3, 10, 2]","[14.7, 20.6, 20.6, 8.8, 29.4, 5.9]",optimism_good,32,School C,Year 8,All,All,All,optimism,I think good things are going to happen to me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[10, 2, 6, 5, 8, 3]","[29.4, 5.9, 17.6, 14.7, 23.5, 8.8]",optimism_work,31,School C,Year 8,All,All,All,optimism,"I believe that things will work out, no matter how difficult they seem"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[8, 6, 5, 4, 4, 7]","[23.5, 17.6, 14.7, 11.8, 11.8, 20.6]",wellbeing_optimistic,27,School C,Year 8,All,All,All,wellbeing,I've been feeling optimistic about the future
"[1.0, 2.0, 3.0, 4.0, 5.0]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time']","[7, 6, 7, 7, 7]","[20.6, 17.6, 20.6, 20.6, 20.6]",wellbeing_useful,34,School C,Year 8,All,All,All,wellbeing,I've been feeling useful
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[3, 7, 6, 7, 8, 3]","[8.8, 20.6, 17.6, 20.6, 23.5, 8.8]",wellbeing_relaxed,31,School C,Year 8,All,All,All,wellbeing,I've been feeling relaxed
"[1.0, 2.0, 3.0, 4.0, 5.0]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time']","[4, 4, 7, 11, 8]","[11.8, 11.8, 20.6, 32.4, 23.5]",wellbeing_problems,34,School C,Year 8,All,All,All,wellbeing,I've been dealing with problems well
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[3, 4, 7, 10, 5, 5]","[8.8, 11.8, 20.6, 29.4, 14.7, 14.7]",wellbeing_thinking,29,School C,Year 8,All,All,All,wellbeing,I've been thinking clearly
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[5, 5, 6, 5, 10, 3]","[14.7, 14.7, 17.6, 14.7, 29.4, 8.8]",wellbeing_close,31,School C,Year 8,All,All,All,wellbeing,I've been feeling close to other people
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[8, 7, 9, 5, 4, 1]","[23.5, 20.6, 26.5, 14.7, 11.8, 2.9]",wellbeing_mind,33,School C,Year 8,All,All,All,wellbeing,I've been able to make up my own mind about things
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[9, 10, 6, 8, 1]","[26.5, 29.4, 17.6, 23.5, 2.9]",esteem_satisfied,33,School C,Year 8,All,All,All,esteem,"On the whole, I am satisfied with myself"
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[6, 8, 12, 5, 3]","[17.6, 23.5, 35.3, 14.7, 8.8]",esteem_qualities,31,School C,Year 8,All,All,All,esteem,I feel that I have a number of good qualities
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[7, 5, 6, 12, 4]","[20.6, 14.7, 17.6, 35.3, 11.8]",esteem_well,30,School C,Year 8,All,All,All,esteem,I am able to do things as well as most other people
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[5, 10, 10, 9]","[14.7, 29.4, 29.4, 26.5]",esteem_value,34,School C,Year 8,All,All,All,esteem,I am a person of value
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[6, 9, 5, 10, 4]","[17.6, 26.5, 14.7, 29.4, 11.8]",esteem_good,30,School C,Year 8,All,All,All,esteem,I feel good about myself
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[9, 5, 5, 8, 5, 2]","[26.5, 14.7, 14.7, 23.5, 14.7, 5.9]",stress_control,32,School C,Year 8,All,All,All,stress,"In the last month, how often have you felt that you were unable to control the important things in your life?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[5, 5, 5, 8, 9, 2]","[14.7, 14.7, 14.7, 23.5, 26.5, 5.9]",stress_overcome,32,School C,Year 8,All,All,All,stress,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[6, 6, 10, 5, 5, 2]","[17.6, 17.6, 29.4, 14.7, 14.7, 5.9]",stress_confident,32,School C,Year 8,All,All,All,stress,"In the last month, how often have you felt confident about your ability to handle your personal problems?"
"[1.0, 2.0, 3.0, 4.0, 5.0]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often']","[6, 8, 6, 6, 8]","[17.6, 23.5, 17.6, 17.6, 23.5]",stress_way,34,School C,Year 8,All,All,All,stress,"In the last month, how often have you felt that things were going your way?"
"[0.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, nan]","['0 - Very unhappy', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'Missing']","[5, 4, 1, 1, 1, 3, 1, 5, 4, 4, 3, 2]","[14.7, 11.8, 2.9, 2.9, 2.9, 8.8, 2.9, 14.7, 11.8, 11.8, 8.8, 5.9]",appearance_happy,32,School C,Year 8,All,All,All,appearance,How happy are you with your appearance (the way that you look)?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'Missing']","[10, 8, 3, 4, 2, 7]","[29.4, 23.5, 8.8, 11.8, 5.9, 20.6]",appearance_feel,27,School C,Year 8,All,All,All,appearance,My appearance affects how I feel about myself
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[10, 12, 12]","[29.4, 35.3, 35.3]",negative_lonely,34,School C,Year 8,All,All,All,negative,I feel lonely
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[11, 13, 6, 4]","[32.4, 38.2, 17.6, 11.8]",negative_unhappy,30,School C,Year 8,All,All,All,negative,I am unhappy
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[4, 10, 15, 5]","[11.8, 29.4, 44.1, 14.7]",negative_like,29,School C,Year 8,All,All,All,negative,Nobody likes me
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[10, 11, 12, 1]","[29.4, 32.4, 35.3, 2.9]",negative_cry,33,School C,Year 8,All,All,All,negative,I cry a lot
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[11, 9, 12, 2]","[32.4, 26.5, 35.3, 5.9]",negative_school,32,School C,Year 8,All,All,All,negative,I worry when I am at school
