cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[12, 3, 6, 5, 10, 1]","[32.432432432432435, 8.108108108108109, 16.216216216216218, 13.513513513513514, 27.027027027027028, 2.7027027027027026]",optimism_work,37.0,School C,Year 8,All,All,All,optimism,"
I believe that things will work out, no matter how difficult they seem"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[10, 5, 10, 6, 5, 1]","[27.027027027027028, 13.513513513513514, 27.027027027027028, 16.216216216216218, 13.513513513513514, 2.7027027027027026]",wellbeing_optimistic,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been feeling optimistic about the future"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[5, 7, 9, 7, 8, 1]","[13.513513513513514, 18.91891891891892, 24.324324324324326, 18.91891891891892, 21.62162162162162, 2.7027027027027026]",wellbeing_useful,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been feeling useful"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[3, 8, 5, 8, 10, 3]","[8.108108108108109, 21.62162162162162, 13.513513513513514, 21.62162162162162, 27.027027027027028, 8.108108108108109]",wellbeing_relaxed,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been feeling relaxed"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[4, 6, 6, 8, 7, 6]","[10.81081081081081, 16.216216216216218, 16.216216216216218, 21.62162162162162, 18.91891891891892, 16.216216216216218]",wellbeing_problems,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been dealing with problems well"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[8, 7, 5, 9, 8, 0]","[21.62162162162162, 18.91891891891892, 13.513513513513514, 24.324324324324326, 21.62162162162162, 0.0]",wellbeing_thinking,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been thinking clearly"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[8, 6, 6, 5, 10, 2]","[21.62162162162162, 16.216216216216218, 16.216216216216218, 13.513513513513514, 27.027027027027028, 5.405405405405405]",wellbeing_close,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been feeling close to other people"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[8, 9, 9, 4, 6, 1]","[21.62162162162162, 24.324324324324326, 24.324324324324326, 10.81081081081081, 16.216216216216218, 2.7027027027027026]",wellbeing_mind,37.0,School C,Year 8,All,All,All,wellbeing,"
I've been able to make up my own mind about things"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[8, 9, 7, 8, 5]","[21.62162162162162, 24.324324324324326, 18.91891891891892, 21.62162162162162, 13.513513513513514]",esteem_satisfied,37.0,School C,Year 8,All,All,All,esteem,"
On the whole, I am satisfied with myself"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[7, 11, 9, 7, 3]","[18.91891891891892, 29.72972972972973, 24.324324324324326, 18.91891891891892, 8.108108108108109]",esteem_qualities,37.0,School C,Year 8,All,All,All,esteem,"
I feel that I have a number of good qualities"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[10, 3, 8, 10, 6]","[27.027027027027028, 8.108108108108109, 21.62162162162162, 27.027027027027028, 16.216216216216218]",esteem_well,37.0,School C,Year 8,All,All,All,esteem,"
I am able to do things as well as most other people"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[6, 13, 8, 7, 3]","[16.216216216216218, 35.13513513513514, 21.62162162162162, 18.91891891891892, 8.108108108108109]",esteem_value,37.0,School C,Year 8,All,All,All,esteem,"
I am a person of value"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[6, 12, 5, 10, 4]","[16.216216216216218, 32.432432432432435, 13.513513513513514, 27.027027027027028, 10.81081081081081]",esteem_good,37.0,School C,Year 8,All,All,All,esteem,"
I feel good about myself"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[8, 8, 6, 7, 6, 2]","[21.62162162162162, 21.62162162162162, 16.216216216216218, 18.91891891891892, 16.216216216216218, 5.405405405405405]",stress_control,37.0,School C,Year 8,All,All,All,stress,"
Felt you were unable to control the important things in your life"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[3, 7, 5, 13, 6, 3]","[8.108108108108109, 18.91891891891892, 13.513513513513514, 35.13513513513514, 16.216216216216218, 8.108108108108109]",stress_overcome,37.0,School C,Year 8,All,All,All,stress,"
Felt that difficulties were piling up so high that you could not overcome
them"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[7, 6, 9, 5, 4, 6]","[18.91891891891892, 16.216216216216218, 24.324324324324326, 13.513513513513514, 10.81081081081081, 16.216216216216218]",stress_confident,37.0,School C,Year 8,All,All,All,stress,"
Felt confident about your ability to handle your personal problems"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[8, 8, 5, 7, 8, 1]","[21.62162162162162, 21.62162162162162, 13.513513513513514, 18.91891891891892, 21.62162162162162, 2.7027027027027026]",stress_way,37.0,School C,Year 8,All,All,All,stress,Felt that things were going your way
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, nan]","['0 - Very unhappy', '1', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'No response']","[4, 0, 4, 3, 2, 2, 3, 2, 7, 5, 4, 1, 0]","[10.81081081081081, 0.0, 10.81081081081081, 8.108108108108109, 5.405405405405405, 5.405405405405405, 8.108108108108109, 5.405405405405405, 18.91891891891892, 13.513513513513514, 10.81081081081081, 2.7027027027027026, 0.0]",appearance_happy,37.0,School C,Year 8,All,All,All,appearance,"
How happy are you with your appearance (the way that you look)?"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'No response']","[11, 11, 3, 4, 3, 5]","[29.72972972972973, 29.72972972972973, 8.108108108108109, 10.81081081081081, 8.108108108108109, 13.513513513513514]",appearance_feel,37.0,School C,Year 8,All,All,All,appearance,"
My appearance affects how I feel about myself"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[10, 15, 11, 1]","[27.027027027027028, 40.54054054054054, 29.72972972972973, 2.7027027027027026]",negative_lonely,37.0,School C,Year 8,All,All,All,negative,"
I feel lonely"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[12, 12, 8, 5]","[32.432432432432435, 32.432432432432435, 21.62162162162162, 13.513513513513514]",negative_unhappy,37.0,School C,Year 8,All,All,All,negative,"
I am unhappy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[9, 12, 11, 5]","[24.324324324324326, 32.432432432432435, 29.72972972972973, 13.513513513513514]",negative_like,37.0,School C,Year 8,All,All,All,negative,"
Nobody likes me"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[11, 12, 12, 2]","[29.72972972972973, 32.432432432432435, 32.432432432432435, 5.405405405405405]",negative_cry,37.0,School C,Year 8,All,All,All,negative,"
I cry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[13, 10, 12, 2]","[35.13513513513514, 27.027027027027028, 32.432432432432435, 5.405405405405405]",negative_school,37.0,School C,Year 8,All,All,All,negative,"
I worry when I am at school"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[14, 15, 7, 1]","[37.83783783783784, 40.54054054054054, 18.91891891891892, 2.7027027027027026]",negative_worry,37.0,School C,Year 8,All,All,All,negative,"
I worry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[7, 15, 15, 0]","[18.91891891891892, 40.54054054054054, 40.54054054054054, 0.0]",negative_sleep,37.0,School C,Year 8,All,All,All,negative,"
I have problems sleeping"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[10, 10, 13, 4]","[27.027027027027028, 27.027027027027028, 35.13513513513514, 10.81081081081081]",negative_wake,37.0,School C,Year 8,All,All,All,negative,"
I wake up in the night"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[10, 10, 15, 2]","[27.027027027027028, 27.027027027027028, 40.54054054054054, 5.405405405405405]",negative_shy,37.0,School C,Year 8,All,All,All,negative,"
I am shy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[15, 13, 7, 2]","[40.54054054054054, 35.13513513513514, 18.91891891891892, 5.405405405405405]",negative_scared,37.0,School C,Year 8,All,All,All,negative,"
I feel scared"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[9, 9, 4, 6, 8, 1]","[24.324324324324326, 24.324324324324326, 10.81081081081081, 16.216216216216218, 21.62162162162162, 2.7027027027027026]",lonely,37.0,School C,Year 8,All,All,All,lonely,"
How often do you feel lonely?"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[8, 8, 8, 10, 3]","[21.62162162162162, 21.62162162162162, 21.62162162162162, 27.027027027027028, 8.108108108108109]",support_ways,37.0,School C,Year 8,All,All,All,support,"
I have ways to support myself (e.g. to cope, or help myself feel better)"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[8, 5, 13, 11, 0]","[21.62162162162162, 13.513513513513514, 35.13513513513514, 29.72972972972973, 0.0]",support_look,37.0,School C,Year 8,All,All,All,support,"
I know where to look for advice on how to support myself"
"[0, 1, nan]","['No', 'Yes', 'No response']","[22, 15, 0]","[59.45945945945946, 40.54054054054054, 0.0]",sleep,37.0,School C,Year 8,All,All,All,sleep,"
Is the amount of sleep you normally get enough for you to feel awake and
concentrate on your school work during the day?"
"[0, 1, 2, 3, 4, 5, 6, 7, nan]","['0 days', '1 day', '2 days', '3 days', '4 days', '5 days', '6 days', '7 days', 'No response']","[1, 3, 4, 6, 6, 4, 3, 7, 3]","[2.7027027027027026, 8.108108108108109, 10.81081081081081, 16.216216216216218, 16.216216216216218, 10.81081081081081, 8.108108108108109, 18.91891891891892, 8.108108108108109]",physical_days,37.0,School C,Year 8,All,All,All,physical,"
How many days in a usual week are you physically active?"
"[30, 60, 90, 120, nan]","['Around 30 minutes', 'Around 1 hour', 'Around 1.5 hours', 'Around 2 hours or more', 'No response']","[10, 5, 9, 11, 2]","[27.027027027027028, 13.513513513513514, 24.324324324324326, 29.72972972972973, 5.405405405405405]",physical_hours,37.0,School C,Year 8,All,All,All,physical,"
How long on average do you spend being physically active?"
"[1, 2, 3, 4, 5, nan]","['Almost always', 'Often', 'Sometimes', 'Not often', 'Almost never', 'No response']","[11, 8, 7, 3, 7, 1]","[29.72972972972973, 21.62162162162162, 18.91891891891892, 8.108108108108109, 18.91891891891892, 2.7027027027027026]",free_like,37.0,School C,Year 8,All,All,All,free_like,"
How often can you do things that you like in your free time?"
"[1, 2, 3, 4, 5, 6, 7, 8, 9, nan]","['None', 'Less than 1 hour', '1 to 2 hours', '2 to 3 hours', '3 to 4 hours', '4 to 5 hours', '5 to 6 hours', '6 to 7 hours', '7 hours or more', 'No response']","[5, 2, 7, 1, 3, 5, 5, 4, 5, 0]","[13.513513513513514, 5.405405405405405, 18.91891891891892, 2.7027027027027026, 8.108108108108109, 13.513513513513514, 13.513513513513514, 10.81081081081081, 13.513513513513514, 0.0]",media_hours,37.0,School C,Year 8,All,All,All,media,"
On a normal weekday during term time, how much time do you spend on social
media?"
"[1, 2, 3, 4, nan]","['None ', 'Limited', 'Several', 'Lots', 'No response']","[8, 9, 9, 9, 2]","[21.62162162162162, 24.324324324324326, 24.324324324324326, 24.324324324324326, 5.405405405405405]",places_freq,37.0,School C,Year 8,All,All,All,places,"
How many activities/places are there in your local area, that you choose to or
would want to go to in your free time?"
"[0, 1, nan]","['No', 'Yes', 'No response']","[16, 18, 3]","[43.24324324324324, 48.64864864864865, 8.108108108108109]",places_barriers___1,37.0,School C,Year 8,All,All,All,places,"
There's nothing to do"
"[0, 1, nan]","['No', 'Yes', 'No response']","[14, 20, 3]","[37.83783783783784, 54.054054054054056, 8.108108108108109]",places_barriers___2,37.0,School C,Year 8,All,All,All,places,"
I'm unable to get there and back"
"[0, 1, nan]","['No', 'Yes', 'No response']","[16, 18, 3]","[43.24324324324324, 48.64864864864865, 8.108108108108109]",places_barriers___3,37.0,School C,Year 8,All,All,All,places,"
It's too expensive (to get there or take part)"
"[0, 1, nan]","['No', 'Yes', 'No response']","[17, 17, 3]","[45.94594594594595, 45.94594594594595, 8.108108108108109]",places_barriers___4,37.0,School C,Year 8,All,All,All,places,"
Poor weather"
"[0, 1, nan]","['No', 'Yes', 'No response']","[21, 13, 3]","[56.75675675675676, 35.13513513513514, 8.108108108108109]",places_barriers___5,37.0,School C,Year 8,All,All,All,places,"
I have no-one to go with"
"[0, 1, nan]","['No', 'Yes', 'No response']","[17, 17, 3]","[45.94594594594595, 45.94594594594595, 8.108108108108109]",places_barriers___6,37.0,School C,Year 8,All,All,All,places,"
It's too busy"
"[0, 1, nan]","['No', 'Yes', 'No response']","[18, 16, 3]","[48.64864864864865, 43.24324324324324, 8.108108108108109]",places_barriers___7,37.0,School C,Year 8,All,All,All,places,"
I feel uncomfortable/anxious about other people who might be there"
"[0, 1, nan]","['No', 'Yes', 'No response']","[12, 22, 3]","[32.432432432432435, 59.45945945945946, 8.108108108108109]",places_barriers___8,37.0,School C,Year 8,All,All,All,places,"
My parents/carers don't allow me to go"
"[0, 1, nan]","['No', 'Yes', 'No response']","[19, 15, 3]","[51.35135135135135, 40.54054054054054, 8.108108108108109]",places_barriers___9,37.0,School C,Year 8,All,All,All,places,"
Other"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[9, 6, 8, 3, 7, 4]","[24.324324324324326, 16.216216216216218, 21.62162162162162, 8.108108108108109, 18.91891891891892, 10.81081081081081]",school_belong,37.0,School C,Year 8,All,All,All,school_belong,"
I feel that I belong/belonged at my school"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[6, 10, 8, 5, 8, 0]","[16.216216216216218, 27.027027027027028, 21.62162162162162, 13.513513513513514, 21.62162162162162, 0.0]",staff_interest,37.0,School C,Year 8,All,All,All,staff_relationship,"
At school there is an adult who... is interested in my schoolwork"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[8, 7, 6, 9, 7, 0]","[21.62162162162162, 18.91891891891892, 16.216216216216218, 24.324324324324326, 18.91891891891892, 0.0]",staff_believe,37.0,School C,Year 8,All,All,All,staff_relationship,"
At school there is an adult who... believes that I will be a success"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[7, 7, 6, 6, 4, 7]","[18.91891891891892, 18.91891891891892, 16.216216216216218, 16.216216216216218, 10.81081081081081, 18.91891891891892]",staff_best,37.0,School C,Year 8,All,All,All,staff_relationship,"
At school there is an adult who... wants me to do my best"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[4, 10, 5, 8, 8, 2]","[10.81081081081081, 27.027027027027028, 13.513513513513514, 21.62162162162162, 21.62162162162162, 5.405405405405405]",staff_listen,37.0,School C,Year 8,All,All,All,staff_relationship,"
At school there is an adult who... listens to me when I have something to
say"
"[0, 1, nan]","['No', 'Yes', 'No response']","[13, 17, 7]","[35.13513513513514, 45.94594594594595, 18.91891891891892]",staff_talk,37.0,School C,Year 8,All,All,All,talk,"
Talked about feeling down with... an adult at school"
